timestamp,grid_voltage,grid_current,grid_power,grid_label,solar_voltage,solar_current,solar_power,solar_label
2026-02-14 23:42:12.336377,9.178405409606684,0.2904517993488652,2.6658843663736196,0,4.880052457434028,0.02349677430785327,0.11466549120281207,0
2026-02-14 23:42:17.336377,9.211337232295687,0.25915026350614756,2.3871204709934153,0,4.729801940941822,0.023089675612116254,0.10920959252590452,0
2026-02-14 23:42:22.336377,9.135417021489129,0.314065251658622,2.8691170458604422,0,4.806076858052786,0.019933932307050914,0.09580401075090818,0
2026-02-14 23:42:27.336377,9.244590023926992,0.3178109259179796,2.9380317152363546,0,4.64957095883767,0.02782829117579346,0.12938961448504788,0
2026-02-14 23:42:32.336377,9.177848110937846,0.28904753373733727,2.6528343614824643,0,4.645244237822216,0.029899230189696223,0.13888922675400642,0
2026-02-14 23:42:37.336377,9.135089240559711,0.31627961810300853,2.889242536341128,0,4.9319081913857845,0.023482538138000816,0.11581372219733531,0
2026-02-14 23:42:42.336377,9.197610674048377,0.31547525370699664,2.901618560893592,0,4.735106235424481,0.026306366878946334,0.12456344183986283,0
2026-02-14 23:42:47.336377,9.171323759040748,0.27109185364822935,2.486271158246403,0,4.9251865118487705,0.022660728650951395,0.1116083151003308,0
2026-02-14 23:42:52.336377,9.203408046131667,0.279006118156626,2.5678071527626543,0,4.886767734506313,0.02179133735700573,0.10648920428795769,0
2026-02-14 23:42:57.336377,9.23026664955581,0.33373448124875027,3.0804582520771486,0,4.639670400899751,0.02842414566112289,0.13187866729477496,0
2026-02-14 23:43:02.336377,9.29515836182184,0.27745529734283625,2.5789909271280296,0,4.818148326418248,0.019014745573358385,0.09161586456154548,0
2026-02-14 23:43:07.336377,9.165207090840244,0.3211376085548385,2.943292687062285,0,4.582865721503977,0.0242380210354457,0.11107959576043644,0
2026-02-14 23:43:12.336377,9.191855264002633,0.3076179622429759,2.8275797855448612,0,4.784585364172856,0.013581555603024372,0.06498211216093026,0
2026-02-14 23:43:17.336377,9.132302247312655,0.2869570787094829,2.620578774780885,0,4.834444989827791,0.01648317102963012,0.07968698360066992,0
2026-02-14 23:43:22.336377,9.22465613007046,0.3200839863021689,2.9526647063796916,0,4.794533948264052,0.027811536890665376,0.1333433577756932,0
2026-02-14 23:43:27.336377,9.119319959586456,0.28522780359198036,2.601083602325352,0,4.858442569830195,0.02252305438276883,0.10942696621584463,0
2026-02-14 23:43:32.336377,9.156647761423008,0.27173385717925047,2.488171215043223,0,4.695437329122413,0.01872468178122369,0.08792056981149607,0
2026-02-14 23:43:37.336377,9.12285135628864,0.3087656272842181,2.8168229216451417,0,4.919271637918666,0.013201353836692154,0.06494104551096848,0
2026-02-14 23:43:42.336377,9.106344709290484,0.31254440681945767,2.846137105458701,0,4.9176820646586705,0.01440599184366978,0.07084408771323397,0
2026-02-14 23:43:47.336377,9.168615101613401,0.2973683421816692,2.7264558728685935,0,4.84888226573508,0.016822262941019652,0.08156917244424264,0
2026-02-14 23:43:52.336377,9.280289807564277,0.3350762181242245,3.109604411815425,0,4.796320072470617,0.012523630370202078,0.06006733972480285,0
2026-02-14 23:43:57.336377,9.202992010583785,0.2819452288552709,2.594739688577275,0,4.886389596312473,0.020203065561350063,0.09872004937259975,0
2026-02-14 23:44:02.336377,9.135103006661346,0.3190737020429134,2.9147711348787846,0,4.902869771279936,0.016756341568432413,0.0821541605531087,0
2026-02-14 23:44:07.336377,9.241357428359922,0.2975384607117243,2.74965926412107,0,4.85522528444436,0.020847289748679592,0.10121828829992686,0
2026-02-14 23:44:12.336377,9.080851048720103,0.26930265657386243,2.4454973113718683,0,4.877348419599902,0.01806700231104212,0.08811906516866906,0
2026-02-14 23:44:17.336377,9.082953470320648,0.2848715566723997,2.587475094273218,0,4.699529910114443,0.016178874696736713,0.07603310554930792,0
2026-02-14 23:44:22.336377,9.138337383595532,0.33827395281073175,3.091261508866941,0,4.807490315452691,0.027411959319325514,0.13178272895524054,0
2026-02-14 23:44:27.336377,9.23256551347706,0.2858879940481013,2.639479634565635,0,4.805341099838713,0.020068799612865555,0.0964374276041301,0
2026-02-14 23:44:32.336377,9.148250385122212,0.30958567338293164,2.8321672557537236,0,4.592222650230832,0.012496857247410778,0.0573883509082611,0
2026-02-14 23:44:37.336377,9.245797580781975,0.31127176361877446,2.8779557190322036,0,4.768327107515655,0.021217536812132128,0.10117215593600093,0
2026-02-14 23:44:42.336377,9.05705303605708,0.31919856752675285,2.890998355123248,0,4.908433504871217,0.01923232581512269,0.09440059240754785,0
2026-02-14 23:44:47.336377,9.23266960282815,0.312368847377382,2.8839983620516207,0,4.875721076692363,0.011522717617999388,0.05618155715085404,0
2026-02-14 23:44:52.336377,9.128269259181986,0.3277264609836262,2.9915753792173394,0,4.849859079498296,0.00781217524252553,0.037887949030594247,0
2026-02-14 23:44:57.336377,9.179389621721198,0.30484038466710633,2.7982486632947334,0,4.803815861039374,0.02491980814679843,0.1197101696296485,0
2026-02-14 23:45:02.336377,9.175074974894274,0.2813389588754901,2.5813060410413184,0,4.682165607474725,0.023805063334548973,0.1114592488287828,0
2026-02-14 23:45:07.336377,9.108645970884877,0.2961823614027918,2.697820272838708,0,4.803238907114915,0.019996781729476637,0.09604932002010687,0
2026-02-14 23:45:12.336377,9.211171328402694,0.31619120834406017,2.9124913925918094,0,4.802009219490049,0.02476593958565495,0.11892627021964863,0
2026-02-14 23:45:17.336377,9.190066463428426,0.27393554223246835,2.517485839811689,0,4.671886342055984,0.015110028549151193,0.07059233600685545,0
2026-02-14 23:45:22.336377,9.017233803157332,0.289937637768971,2.6144354680979514,0,4.78117533766376,0.022698999806880296,0.10852789806629053,0
2026-02-14 23:45:27.336377,9.174100826667463,0.310957539845886,2.852755823358623,0,4.757237960001295,0.025883669189706977,0.12313477361339,0
2026-02-14 23:45:32.336377,9.12760941543915,0.2693525577176153,2.4585449418959224,0,4.8603460557281135,0.011180754333447509,0.05434233522463661,0
2026-02-14 23:45:37.336377,9.167752753056707,0.29354671046020303,2.6911636629722664,0,4.831557242888508,0.020126888818981732,0.09724421545016292,0
2026-02-14 23:45:42.336377,9.185222234650297,0.26776086962835727,2.4594430932796865,0,4.79067625294319,0.017364595587010093,0.08318815572065137,0
2026-02-14 23:45:47.336377,9.097032274674266,0.30185372620229134,2.7459730894929333,0,4.66320445202707,0.01801299290092274,0.08399826868991495,0
2026-02-14 23:45:52.336377,9.005571161465316,0.32106863994750867,2.8914064847621748,0,4.804573284679627,0.010924086228352885,0.0524855728522809,0
2026-02-14 23:45:57.336377,9.207273634066835,0.3142315616418235,2.893215972496409,0,4.653345433666903,0.012754706077616163,0.05935205328403867,0
2026-02-14 23:46:02.336377,9.136641937921818,0.28628953140702873,2.615724939041444,0,4.975039570771544,0.017538552048835723,0.08725499045699404,0
2026-02-14 23:46:07.336377,9.066373170552824,0.27618483645184866,2.5039947913205602,0,4.716632993556029,0.022757665367995283,0.10733955533099397,0
2026-02-14 23:46:12.336377,9.075413638945575,0.31764280807742706,2.882739872738853,0,4.689274326690536,0.016184941762447533,0.0758956318856267,0
2026-02-14 23:46:17.336377,9.16244901167063,0.2761058841864467,2.529806085680554,0,4.796784674874357,0.02930423722810633,0.14056611604466304,0
2026-02-14 23:46:22.336377,9.119612029456931,0.27896131473210783,2.544018961584052,0,4.970685971098174,0.019809474794197885,0.09846667845434232,0
2026-02-14 23:46:27.336377,9.146100539523594,0.2573888473390147,2.354104275514718,0,4.841715863102428,0.021756851852725623,0.10534049474651111,0
2026-02-14 23:46:32.336377,9.073198178690488,0.29534196667789436,2.6796961941527377,0,4.75173946704064,0.011910846935820311,0.05659724147081744,0
2026-02-14 23:46:37.336377,9.09875464436723,0.3141653059970183,2.858513037039422,0,4.739196743817444,0.03164027841384689,0.14994950443238053,0
2026-02-14 23:46:42.336377,9.049614626566887,0.3475277363674915,3.144992086168932,0,4.68903106556705,0.022932437726189494,0.10753091290728435,0
2026-02-14 23:46:47.336377,9.10428133770022,0.29125605169775454,2.6516770359641173,0,4.7636109001627736,0.015678339843262386,0.07468551057382102,0
2026-02-14 23:46:52.336377,9.098413591644576,0.3140830366120192,2.8576573692157963,0,4.756979101859458,0.019575823213083654,0.0931217819263342,0
2026-02-14 23:46:57.336377,9.136344790108945,0.29323149442187824,2.6790640363571874,0,4.979670316599129,0.02024388272303053,0.10080786188858906,0
